video,title,date,location,summary,topics,featured_techniques,section_count
tBMo1Be4Pyc.youtube,Two Vegan Burritos at Contrasting Budgets: Gluten-Based Seitan versus Premium Impossible Meat,"April 10, 2021",,"Goodful contrasts a budget-friendly vegan burrito with a premium option, challenging the cooks to produce two burritos at different price points and have a judge determine value. The cheaper burrito centers on a gluten-based seitan made from all-purpose flour, including kneading to develop gluten, resting, washing to remove starch, seasoning, and forming a knot before searing and simmering in a flavored liquid. The more expensive burrito features Impossible Meat cooked with onions and spices, plus a roasted poblano cashew crema and a fresh guacamole, assembled across two tortillas for a larger, “beefy” burrito. Preparations emphasize plant-based techniques such as gluten development and washing, spice blends, sauce-building with silken tofu as a faux cashew crema, and budget-conscious pantry choices (rice, pinto beans, salsa, lettuce). Jasmine serves as the taste-test judge to compare flavor, texture, and overall value between the $1.50 burrito and the $14 burrito.",Budget Vegan Burrito; Seitan Flour; Kneaded Gluten Development; Gluten Washing; Gluten Development Rest; Seitan Spice Blend; Gluten Knot Shaping; Seitan Searing; Seitan Marinade; Seitan Simmer; Silken Tofu Crema; Roasted Poblano Crema; Loaded Guacamole; Budget Burrito Assembly; Impossible Meat Burrito; Extra Large Burrito Assembly; Value Verdict; Price Value Comparison,"Gluten-based seitan made from all-purpose flour with gluten washing @ 00:01:12; Kneading and resting gluten to develop structure @ 00:02:18; Washing gluten to remove starch while keeping gluten intact @ 00:02:18; Seasoning a gluten ball with a spice blend (salt, garlic powder, cumin, chili powder, black pepper, oregano) @ 00:02:54; Twist/knot shaping of the seitan for cooking @ 00:03:36; Searing gluten to develop crust @ 00:04:08; Marinating and simmering seitan in flavored liquid (water, soy sauce, orange juice, lime juice) @ 00:04:22; Chipotle crema using silken tofu as a cashew substitute @ 00:04:54; Roasted poblano crema to add smokiness @ 00:06:52; Guacamole with lime, tomato, red onion, jalapeño @ 00:07:47; Two-tortilla assembly for a larger burrito @ 00:08:16; Impossible Meat cooking with onions and spices to mimic beef texture @ 00:06:11",12
tNbEj3YzeYw.youtube,Potato-Tofu Vegan Unagi (Eel) Substitute with Nori Wrap,"June 19, 2021",,"This Goodful video demonstrates a plant-based eel substitute built from mashed potatoes and pressed tofu bound with cornstarch. The creator peels and cooks russet potatoes, blends them into a puree, drains moisture, and then combines the potato puree with pressed tofu. A cornstarch slurry acts as a binder, after which a portion is wrapped with a halved nori sheet. The mixture is cooked on the stove and finished with a glaze-style sauce composed of mirin, soy, sugar, kombu dashi, and maple syrup, reduced until bubbly. The host notes the texture is pleasantly bouncy and comparatively affordable, but cautions that it may not convincingly taste like eel. The method emphasizes texture and binding over flavor, with emphasis on the nori’s seaweed note and the sauce for depth.",Russet Potatoes; Potato Peeling; Potato Cubing; Potato Puree; Drain Potato Puree; Cheesecloth Drainage; Firm Tofu; Tofu Pressing Method; Blended Tofu; Salt Seasoning; Pepper Seasoning Blend; Soy Sauce; Cornstarch Binding Overview; Cornstarch Slurry; Nori Sheet Wrap; Nori Wrapping; Slurry Binding; Potato Tofu Binding; Mirin Sauce; Sugar Sauce; Kombu Dashi; Maple Syrup Sauce; Sauce Reduction; Texture Flavor Notes; Vegan Eel Substitute; Eel Texture Comparison,Cornstarch slurry as binder @ 02:24:24; Nori sheet wrapping with slurry as adhesive @ 02:38:04; Tofu-potato binding mixture with seasonings @ 02:04:56; Blending remainder of mixture to smooth lumps @ 03:04:08; Sauce boiling and reduction to large bubbles @ 03:47:28; Tofu pressing and moisture control @ 01:56:15; Potato puree drainage using cheesecloth/paper towel @ 01:50:32,5
uD-7B3iusTA.youtube,5 Minute vs 5 Hour Vegan Cinnamon Rolls: Microwave Mug Roll and Cast-Iron Yeast Roll,"May 29, 2021",,"Goodful’s video showcases two vegan cinnamon roll methods in one episode: a 5-minute version baked in a mug using a quick icing, and a 5-hour yeast-based version that involves warm non-dairy milk, melted vegan butter, rising dough, rolling with a cinnamon-brown sugar filling, and baking in a buttered cast-iron pan, finished with a coffee-flavored icing and a coffee cake crumble. The host guides viewers through practical techniques such as patching dough scraps, sealing edges with water, and managing rising times, highlighting the trade-offs between speed and traditional, room-temperature dough development.",Microwave Mug Cinnamon Roll; Powdered Sugar Glaze; Icing Whisking; Dough Ingredients; Dough Disc Kneading; Brown Sugar Cinnamon Filling; Dough Rectangle; Roll Edge Patching; Water Sealing; Mug Roll Assembly; Mug Roll Spray; Microwave Timing; Roll Starter; Active Dry Yeast; Dough Rising Time; Dough Ingredient Mix; Rectangle Dough Rolling; Roll Filling; Roll Strips Technique; Cast Iron Dough Rest; Two Stage Baking; Coffee Crumble Topping; Cold Brew Icing; Tasting and Serving,Microwave mug cinnamon roll @ 00:00:31; Rolls formed from rollable dough; patching scraps @ 00:01:40; Cast-iron pan bake for cinnamon rolls @ 00:05:46; Coffee cake crumble topping and bake @ 00:06:41; Icing with powdered sugar and cold brew coffee @ 00:07:24,3
v-c9m8ydh_o.youtube,"Vegan Tacos in LA: Hibiscus Meat, Jackfruit Carnitas, and DIY Taco Techniques","March 26, 2022","East Hollywood, Los Angeles, California, USA","In this Goodful episode, hosts Merle and Catalina explore vegan tacos in Los Angeles, beginning with a visit to East Hollywood's vegan Mexican spot El Cocinero and then returning to the studio to build their own vegan tacos. The show contrasts authentic, bold flavors with plant-based substitutions, detailing jackfruit as a meat substitute and hibiscus-based meat, plus a vegan consommé. Viewers watch spice-toasting, marination, and long-simmer techniques, plus banana-leaf and foil moisture-management, before assembling tortillas with toppings like vegan cheese, cilantro, onions, avocado, and lime. A tasting sequence compares studio creations to a LA taco benchmark, followed by viewer-engagement prompts and closing remarks.",Vegan Tacos; El Cocinero; Jackfruit Meat Substitute; Hibiscus Meat; Vegan Broth Preparation; Jackfruit Marination; Spice Toasting Blend; Banana Leaf Steaming; Foil Moisture Barrier; Slow Bake Meat; Enoki Carnitas; Soy Chicharrón; Vegan Cheese Topping; Tortilla Flipping; Taco Assembly; Tasting and Scoring; Meat Substitute Rationale; Pig Farm Trivia; LA Taco Benchmark,"Jackfruit marination and use as vegan protein @ 00:04:07; Hibiscus-based vegan meat preparation (rehydration, frying, marination) @ 00:07:05; Consommé (vegan broth) with long simmer and banana leaf infusion @ 00:09:46; Toasting and grinding spices (cinnamon, coriander, black pepper, allspice, cloves) @ 00:06:15; Banana leaves (or foil) used to infuse moisture during slow cook @ 00:09:46; Tortilla assembly and 'flippity floppity' flipping technique @ 00:10:36; Enoki mushroom carnitas and shredding @ 00:11:28; Vegan cheese topping and assembly @ 00:10:40; Flavor balancing and tasting feedback during critique @ 00:15:24",7
vazbtnih3ks.youtube,Vegan Ramen Adventure: LA Tasting at Gokoku and Studio Mushroom-Chashu Recipe,"March 19, 2022","Los Angeles, California (probable)","In this Goodful episode, host Merle and guest Ree explore vegan ramen through two lenses: an on-location tasting at the LA-based ramen shop Gokoku (featuring a Beyond Meat ramen and no-eggs noodles) and a studio kitchen where they recreate a multi-component vegan ramen. Back in the studio, they build a mushroom-based vegan chashu from king oyster mushrooms, craft a miso-dashi broth with a miso tare, and assemble three bowls for comparison. The video blends cooking demonstrations (dehydrating, shaping, and frying mushroom “chashu”; dashi from kombu and shiitake; a mushroom-cashew broth) with palate-testing and playful competition, culminating in a rating that reflects texture, flavor, and overall vegan ramen appeal. The episode also foregrounds the idea of plant-based versions that honor traditional ramen flavors while celebrating cross-cultural influences in Japanese cuisine.",Ramen Adventure; Vegan Ramen; Gokoku Ramen; Beyond Meat Ramen; Eggless Ramen Noodles; King Oyster Chashu; Vegan Chashu Marinade; Mushroom Shaping; Pork Slice Technique; Cornstarch Dredge; Miso Tare; Kombu Shiitake Dashi; Dashi Basics; Mushroom Cashew Broth; Butter Finish; Ramen Toppings; Miso Ramen Broth; 0 to 10 Scoring; Studio Competition Format; Ramen Fusion; Ramen Awareness,"Vegan chashu using king oyster mushrooms: marinate, dehydrate, shape into pork-like ribbons, and fry in a cornstarch dredge @ 00:06:42; Mushroom chashu shaping: thinly slice and layer to create a pork-like texture @ 00:08:25; Cornstarch dredge and frying for crisp, pork-like mushrooms @ 00:09:32; Adashi/dashi broth foundation using kombu and shiitake @ 00:10:12; Miso tare assembly: miso paste, chili bean paste, sesame oil, soy sauce @ 00:11:01; Mushroom-cashew broth for creaminess and depth @ 00:12:25; No-egg noodle concept and vegan noodle adaptation discussion @ 00:03:11",4
w0LBCU-JHfo.youtube,"Vegan Day Across Thailand, Mexico, and Ethiopia: From Homemade Soy Milk to Satay and Stews","September 22, 2021",Thailand,"Three hosts—Misha (Thailand), Adrian (Mexico), and Edin (Ethiopia)—present a cohesive vegan day drawn from their home cuisines, spanning breakfast, lunch, and dinner. The video pairs practical, hands-on techniques with cultural storytelling: from making fresh soy milk (soaking soybeans, removing skins for a smoother milk, pressing through cheesecloth to yield okara) and infusing pandan, to kneading and proofing a yeast-raised dough for crispy patanko donuts, to plant-based riffs on familiar dishes (Mexican tofu scramble with beans and avocado; Ethiopian fool and berbere-spiked lentils; papaya salad and tofu satay; a Thai-inspired tomka coconut soup; kanekonchila with injera). The presenters model flavor layering (garlic, onions, chilies, turmeric, nutritional yeast, berbere, korarima), dairy-free sauces (coconut milk-based peanut sauce and curries), and technique-driven steps (pounding, simmering, straining, and roasting). Personal memories and regional context—especially Tigrai—wrap the cooking demonstrations in culture, advocacy, and the idea that vegan adaptations can honor traditional foods.",Soybean Soaking; Soybean Skinning; Soy Milk Blending; Cheesecloth Straining; Okara Utilization; Pandan Soy Milk; Sugar in Milk; Yeast Dough Activation; Hand Kneading Dough; Dough Proofing; Dough Rectangle Rolling; Deep-Fry Dough; Patanko Donuts; Tofu Scramble Seasoning; Almond Milk Scramble; Fool Mashing Technique; Berbere Spice; Fool Base Mashing; Papaya Salad Mixing; Coconut Satay Marinade; Peanut Sauce Thickening; Soy Curls Rehydrating; Pozole Rojo Broth; Vegan Bouillon Broth; Tamarind Soup; Lichi Lime Finish; Injera Serving Accompaniment; Korarima Spice; Ethiopian Garnishes; Tigrai Reflection,"Homemade soy milk from soaked soybeans with skin removal, cheesecloth pressing, and pandan infusion @ 00:04:00 - 01:28:00; Okara recovery and compost-friendly handling @ 01:28:00 - 01:40:00; Yeast activation and hand kneading for dough @ 01:31:00 - 02:10:00; Tofu scramble with spices; moisture balance using almond milk @ 02:50:00 - 04:50:00; Crushing fava beans for fool with aromatics and berbere @ 04:50:00 - 05:55:00; Pounding technique for papaya salad to intensify flavor @ 05:55:00 - 06:15:00; Tofu satay marinade (coconut milk, curry powder, turmeric, salt) @ 05:55:00 - 08:15:00; Peanut sauce thickening with coconut milk and curry paste @ 06:57:00 - 07:15:00; Posole rojo: rehydrating chiles; vegan broth; straining @ 08:08:00 - 08:46:00; Tongka/tomka coconut soup—herb infusion and tamarind balance @ 11:40:00 - 11:50:00; Berbere spice layering in Ethiopian dishes; korarima as optional wake-up spice @ 09:10:00 - 10:00:00; Injera accompaniment and veganization of kanekonchila @ 13:20:00 - 15:00:00",12
w1O-60vVE7E.youtube,"Healthy Vegan Dinner Recipes (Goodful, YouTube)","August 20, 2020",,"This Goodful YouTube video presents healthy vegan dinner recipes and is about plant-based meal ideas. The transcript provided with the analysis contains only background music cues and a few isolated spoken fragments, with no substantive instructional steps or ingredient lists captured. The video runs roughly 12 minutes and 59 seconds and was published on August 20, 2020. Because the transcript offers minimal spoken content, the analysis cannot cite specific techniques, tool usage, or recipe steps from the text alone; any detailed demonstration or methods would rely on the video visuals rather than the transcript. The metadata suggests a recipe-focused, plant-based dinner theme consistent with Goodful’s channel content, but evidence for exact cooking methods or ingredients is not evidenced in the transcript.",Vegan Dinner Recipes; Healthy Eating; Plant-Based Meals; Goodful Publisher; YouTube Cooking Video,,3
wBFUOIctIns.youtube,Balancing Flavor and Texture in Dairy-Free Vanilla Ice Cream (Merle),"May 24, 2019",,"This Goodful video with Merle presents a dairy-free vanilla ice cream developed around a coconut-based vegan base. The host emphasizes the central challenge of balancing texture (creamy, solid mouthfeel) with flavor (vanilla notes) when dairy is absent, noting that coconut-derived components impart a strong flavor and that achieving a creamy, scoopable product required iterative testing (roughly six to eight trials). The discussion covers the inevitability of coconut flavor in this base, strategies to push vanilla flavor without overpowering the dessert, and the versatility of the base to accommodate non-vanilla flavors such as coffee, strawberry, or chocolate, making it suitable for lactose-intolerant eaters and others avoiding dairy. The video frames texture and flavor as a middle ground and highlights how dairy-free desserts can still be refreshing and enjoyable while reducing heaviness.",Dairy-Free Vanilla Ice Cream; Coconut Ice Cream Base; Coconut Oil Cocoa Butter; Vanilla Coconut Balance; Texture Flavor Tradeoff; Creaminess Balance; Ice Cream Texture Pitfalls; Iterative Recipe Development; Dairy Intolerance; Add-In Customization; Versatility Vegan Ice Cream Base; Dairy-Free Dessert Health,"Use a coconut-based base (coconut milk/oil and cocoa butter) to achieve creaminess in dairy-free ice cream @ 00:00:25; Balance vanilla intensity to counteract coconut flavors (more vanilla without overpowering the product) @ 00:01:24; Iterative texture testing to avoid soupy or icy results (6-8 trials) @ 00:01:37; Flavor customization by adding non-vanilla flavors (coffee, strawberry, chocolate) @ 00:02:39",3
xN-fXJGi4AE.youtube,"Vegan Budget Meals: Tofu Ricotta Lasagna, Oat Milk, Chickpea Scramble & More","February 8, 2021",,"This Goodful video demonstrates a suite of budget-conscious vegan recipes and techniques, anchored by inexpensive pantry staples and simple home processes. The host crafts a tofu-based ricotta for a lasagna, builds a mushroom–eggplant meat sauce, and bakes the dish in the oven without conventional dairy cheeses. It then moves through a series of money-saving staples and methods: homemade oat milk, a roasted-garlic–pepper sauce for a mac and cheese-inspired dish, baked banana oatmeal, chickpea scramble, zucchini-red lentil fritters with a tofu sour cream, a cast-iron vegan bacon build, and a hearty chili made from dried beans and TVP. Across sections, the video highlights cost-cutting strategies such as using dried beans, bulk grains, and produce from farmers markets, while emphasizing flavor-building ingredients like nutritional yeast, smoked paprika, and aromatics. The overall message is practical, hands-on vegan cooking that reduces expense without sacrificing taste or texture.",Tofu Ricotta; Nutritional Yeast; Lemon Juice; Garlic Basics; Dried Basil; Salt And Pepper; Mushroom Medley; Eggplant Overview; Onion Basics; Low-Sodium Soy Sauce; Italian Seasoning; Tomato Sauce; Baked Lasagna; Homemade Oat Milk; Rolled Oats; Roasted Garlic; Roasted Red Pepper; Turmeric Seasoning; Paprika Seasoning; Cornstarch Binding Overview; Cheesy Yeast Flavor; Elbow Macaroni; Mac and Cheese Sauce; Banana Oatmeal Bake; Sunflower Seed Butter; Aquafaba Binder; Chickpea Flour; Chickpea Scramble; Zucchini Lentil Fritters Methods; Red Lentils; Vegetable Fritters; Tofu Sour Cream; Cast Iron Vegan Bacon; Arugula BLT; Garden Tomatoes; Dried Beans; Textured Vegetable Protein; Veggie Broth; Farmers Market Discounts; End-of-Day Discounts,Tofu ricotta for vegan lasagna @ 00:00:12; Mushroom-eggplant vegan meat sauce @ 00:01:10; Homemade oat milk @ 00:03:50; Roasted garlic and pepper sauce for mac and cheese @ 00:04:55; Tofu-based vegan sour cream @ 00:10:25; Chili with dried beans and TVP @ 00:12:55; Chickpea scramble with aquafaba @ 00:08:22; Zucchini and red lentil fritters @ 00:09:20,13
xqmH3y9G8xI.youtube,Vegan Tuna from Watermelon: Marinaded Watermelon Planks Baked as a Tuna Substitute,"December 12, 2020",,"In this Goodful episode from the Vegan Substitute series, Merle invites Mae to tackle a viral idea: turning a watermelon into a tuna substitute. They name the watermelon “Victor,” trim and skin it, and cut four planks to marinate. The marinade combines rice wine vinegar, low-sodium soy sauce (or tamari), sesame oil, neutral oil, red pepper flakes, and crumbled nori to impart a fishy flavor. The planks are vacuum-sealed and refrigerated for six hours or overnight, then dried and baked on parchment at a low oven (300°F / 150°C) for 90 minutes. After cooling, the slices are plated on sushi rice and taste-tested by Merle and Mae. The hosts discuss texture, flavor, and the substitution’s viability, noting that while it resembles tuna in appearance and mouthfeel, the flavor remains distinctly watermelon. The video frames the experiment as a playful, competitive cooking challenge within the series, and touches on sustainability practices like composting towels and reusing bags.",Watermelon Prep; Watermelon Tuna; Tuna Marinade Mix; Red Pepper Flakes; Fishy Nori Sheets; Vacuum Sealing Marinades; Overnight Refrigeration; Drying Before Baking; Low Temp Baking; Bake for 90 Minutes; Diagonal Slicing; Sushi Rice Serving; Taste Test Dynamics; Texture Evaluation; Flavor Evaluation; Watermelon Tuna Tests; Vegan Substitute Series; Sustainable Cooking,"Vacuum-sealing watermelon planks with marinade to enable thorough flavor infusion @ 00:03:25; Marinade composition to mimic seafood flavor (rice wine vinegar, soy sauce, sesame oil, neutral oil, red pepper flakes, crumbled nori) @ 00:02:53; Low-oven baking of marinated watermelon planks (300°F / 150°C for 90 minutes) to achieve texture @ 00:04:46; Slicing and serving on sushi rice for visual and textural contrast @ 00:05:12",5
