video,title,date,location,summary,topics,featured_techniques,section_count
mGv1uwm9ygo.youtube,"Peter Gunn Theme: Beginner Riff, Finger Exercise & Picking Technique","May 11, 2020",,"JustinGuitar presents the Peter Gunn theme as a beginner-friendly riff that doubles as a finger and picking exercise. The lesson demonstrates a specific four-finger fretting pattern (1st finger on the 2nd fret, 2nd on the 3rd, 3rd on the 4th, and the little finger on the 5th) played on the thicker string with the open-string notes forming the pattern Open, Open, 2, Open, 3, Open, 5, 4. He emphasizes hand position, finger spread, and consistent pick-hand motion (downstrokes) while practicing even eighth-note rhythms (counting 1 and 2 and 3 and 4). The video also covers muting to prevent unwanted string ringing, discusses common beginner pitfalls, and frames the riff as both a musical exercise and a confidence-building practice routine. A left-handed version is referenced (Nitsuj Series), and Justin notes the pace is faster than most beginners can comfortably play, encouraging steady practice and perseverance. The overall aim is to develop finger independence, timing, and picking accuracy beyond simply memorizing the riff.",Peter Gunn Beginner Riff; Fret Exercise Picking; Fretting Finger Assignment; Peter Gunn Pattern; Four-Finger Exercise; Finger Spread Position; Thickest String Practice; Downstroke Note Picking; Eighth Note Counting; Timing Consistency Goal; First Finger Edge Muting; String Ringing Control; Single String Independence; Accuracy Over Speed; Nitsuj Reference; Left Hand Demo; Skateboard Metaphor; Weekly Practice Perseverance; Play-Along Optional; Fast Riff Reality; Riff Technique Building; Rhythm and Accuracy,"Riff demonstration of Peter Gunn motif @ 00:00:21; Fret-position finger assignment (1st on 2nd fret, 2nd on 3rd, 3rd on 4th, pinky on 5th) @ 00:00:45; Open-Open-2-Open-3-Open-5-4 fingering pattern @ 00:01:08; Even eighth-note rhythm (count 1 and 2 and 3 and 4) @ 00:03:04; Muting technique using the edge of the 1st finger @ 00:03:50; Left-handed version reference (Nitsuj Series) @ 00:01:35; Encouragement and beginner mindset (practice weekly, 'fall off the skateboard' metaphor) @ 00:05:13",5
mP4knhljqj0.youtube,Strumming Dynamics for Beginners: Transform Your Play with Sectional Dynamics,"August 17, 2019",,"JustinGuitar’s Strumming Dynamics for Beginners teaches how deliberate dynamic shaping—varying volume, texture, and phrasing across song sections—can dramatically improve guitar performance. The lesson anchors dynamics in a familiar song structure (verse, chorus, bridge) and emphasizes that there is no single universal strumming pattern; instead, players should differentiate sections (quiet verses, loud choruses) and cue the listener toward repetition and sing-along moments. Practical guidance includes lifting into the chorus, using bridges for contrast, and repeating the chorus to maximize hook impact. The video also covers live vs. recorded contexts, the role of drums and cymbals in signaling dynamics, and an exercise to record oneself, compare extreme dynamics versus a flatter performance, and learn by studying favorite music. Learners are encouraged to apply these concepts to any song form and to listen critically to their own performances and to music they love for dynamic artistry.",Dynamic Contrast; Loud Soft Contrast; Song Section Structure; Chorus Emphasis; Sectional Strumming; Chorus Build Up; Chorus Cueing; Sectional Dynamics; Double Chorus; Extreme Dynamics; Verse Dynamics; Sectional Phrasing; Performance Dynamics; Dynamics Analysis; Dynamic Cues; Sectional Texture Variation; Freeform Strumming; Dynamics Song Study; Song Form Flexibility; Dynamic Exceptions,"Dynamic contrast across song sections (soft verses, loud choruses) @ 00:00:38; Chorus as hook with emphasized dynamics @ 00:02:16; Build to chorus through section-by-section dynamics @ 00:04:27; Bridge as dynamic palate cleanse and peak @ 00:06:12; Double chorus concept to reinforce hook @ 00:06:54; Extreme dynamics exercise: quiet verses, loud choruses @ 00:07:22; Recording/self-review to identify dynamics across sections @ 00:07:26; Drums/hi-hat vs ride cymbal signaling dynamics across sections @ 00:09:24; No fixed strumming pattern; adapt by section @ 00:03:33; Study of favorite music to learn dynamics and phrasing @ 00:09:47",7
mr34sSxajEo.youtube,"G Chord Cheat, Alternate Picking & 6/8 Time (JustinGuitar Module 6)","May 25, 2020",,"In this 79-second JustinGuitar beginner lesson (Module 6), Justin introduces a simplified G chord fingering described as a “cheat” to make the shape easier and sound better, then moves into an overview of alternate picking and basic picking mechanics. The lesson also includes foundational music theory by explaining time signatures with a focus on 6/8 time and its rhythmic feel (often associated with a waltz-like feel), followed by a practical note on naming the notes on open strings and a technique for forcing chord changes to keep playing along. He concludes with a preview of the week’s songs, tying together technique, rhythm, and practical playing for beginners.",G Major Fingering; G Chord Cheat; Alternate Picking; Picking Mechanics; Time Signature Overview; 6/8 Rhythm Counting; 6/8 vs 4/4; Open String Theory; Chord Change Forcing; Songbook App Integration; Module 6 Overview; Weekly Song Preview,G chord fingering cheat (simplified grip to ease play and tone) @ 00:00:12; Alternate picking (picking mechanics) @ 00:00:19; Time signatures concept (intro) @ 00:00:29; 6/8 time rhythm/feel (waltz-like discussion) @ 00:00:40; Open-string note-name concept @ 00:00:56; Forcing chord changes (practice discipline) @ 00:01:00; Songs preview for week (application of concepts) @ 00:01:13,3
n-NeP6CTHTc.youtube,JustinGuitar Grade 1 Practice Routine – Consolidation and Song‑Focused Plan,"May 28, 2020",,"This video outlines a practical, editable practice routine aimed at consolidating Grade 1 skills. It emphasizes targeted chord-change drills for the weakest pairs, two minutes of 4/4 strumming with a metronome, deliberate work in 6/8 time, riffs for fun, and a strong emphasis on playing songs. The host also recommends a potential finger-stretching exercise, tuning practice as needed, a self‑test after a period of study, and a philosophy that prioritizes solid foundations and enjoyment of the learning journey over rushing to the next grade.",Grade 1 Routine; Weakest Pair Practice; Chord Pair Drills; Pair Change Drills; Song Playing Foundation; Metronome Strumming Practice; Relaxed Strumming Motion; Pattern Timing Variation; 6/8 Metronome Practice; 6/8 Song Practice; Six Count Metronome; Relaxed Time Feel; Course Riff Note Learning; Riffs for Note Recognition; Song Focused Practice; Song Technique Balance; Optional Stretch Aids; Separate Tuning Practice; Grade Readiness Check; Deliberate Practice; Nonlinear Practice Progress; Motivation Through Practice,Two-minute chord-change drills on the two weakest chord pairs @ 00:01:02; Strumming in 4/4 with a metronome for relaxed rhythm and hand movement @ 00:01:13; 6/8 time practice with a metronome and 6-count tempo @ 00:01:47; Riffs from the course for fun to build note familiarity (Grade 2 prep) @ 00:02:50; Song-focused practice (approx. 10 minutes) @ 00:03:21; Self-testing after a week or two to confirm readiness @ 00:04:45; Foundation-first approach: slower pacing for durable skills @ 00:05:12; Tuning as a separate practice task (not part of routine) @ 00:04:21,3
n45PDizCRLw.youtube,Your First Strumming Pattern: Beat-1 Strum in 4/4 Time (JustinGuitar),"May 11, 2020",,"JustinGuitar’s beginner-focused lesson introduces the foundational strumming pattern by teaching players to strike on the first beat of a 4/4 bar. The video explains that early material uses 4/4 time (four beats per bar), shows how to count 1–2–3–4, and then guides the learner to strum down on beat 1 while keeping the hand moving on beats 2–4. It emphasizes coordinating chord changes with beat 1, acknowledges common early-week difficulties, and suggests practicing with a backing track or the Beginner Song Course app to reinforce the on-beat strum. The aim is a solid, repeatable beat-1 strum as a foundation for playing songs, with a realistic progression from beat-1-only strumming toward fuller rhythm once coordination improves.""",4/4 Basics; Beat One Strumming; Beat One Strum; Beat 1 Strum Timing; Beat Skipping Strum; Beat One Timing; Strumming Progression; Backing Track Practice; Practice Expectations; Beat One Foundation,Strum on beat 1 (downstroke) @ 00:01:04; Counting 4/4 time (1-2-3-4) @ 00:00:39; Arm movement through beats 2-4 while not strumming @ 00:01:21; Coordinate chord changes with beat 1 @ 00:02:21; Practice with backing track or app (Beginner Song Course) @ 00:04:12,4
p-Rj4svEyrA.youtube,Strings Ringing Out Between Chord Changes,"May 27, 2020",,"In this instructional piece by JustinGuitar, the host explains that open strings ringing between chord changes is a normal, often audible phenomenon in guitar playing. He notes that such strings frequently appear on the up-strum after beat four, especially at faster tempos, and may go unnoticed in real-time. The guidance emphasizes keeping the strum light on the thinner strings, slowing down to hear the effect, and maintaining a relaxed, tension-free approach to changes to preserve musical ease. The lesson also encourages listening with the ears, accepting that some “wrong” sounds can be aesthetically pleasing in creativity, and reassures learners not to be upset by occasional open-string noises during changes.",Chord Change Ringing; Upstroke String Ringing; One and Four Rhythm; C to E Change; Tempo and Ringing; Open String Ringing; Thin String Strum; Post-Change Muting; Musical Feel; Tension and Changes; Recording context; Wrong Sound Tolerance; Ear Focus Practice; Open String Noises,"Open-string ringing during chord changes @ 00:00:30.888; Light up-strum after beat 4 on thinner strings @ 00:01:59.183; Relaxed, non-tensed chord changes for a smooth feel @ 00:02:54.253; Ear-based listening and creative acceptance of 'wrong' sounds @ 00:04:14.325",3
p5Ln39q8cj4.youtube,"Master 3-Chord Songs with A, D, E: Capo, Play-Alongs, and Beginner Song List","May 18, 2020",,"This beginner-focused guitar lesson centers on using just three chords—A major, D major, and E major—to play a wide range of songs. The instructor discusses practical strategies for practicing with a limited palette, including using a capo to align with original recordings, and relies on play-alongs from a dedicated app or website. He catalogs example songs that fit the A-D-E framework (and some that use only A and D), highlights Three Little Birds as a particularly suitable 3-chord tune, and emphasizes choosing material you love to maintain motivation. The video also directs learners to a Spotify playlist and a website page with song lists and additional resources, and it promotes integrating drum/bass/m melody tracks to focus on chord changes and strumming practice.",A Major Chord Guitar; D Major Guitar; E Major Guitar Chord; Recording Match Capo; A D E Approach; A D Song Examples; Three Little Birds; I Walk The Line; Gambler Song Use; Love Me Do; For What It's Worth; Common People; Jet Plane Song; Wild Thing Usage; When Love Comes Town; A D E Songs; Three Chord Song; Full Arrangement Play-Alongs; Play Along Songs; Song List Links; Motivational Song Choice; Website Comments Help,Capo usage to match original recordings @ 00:11:35; Using Beginner Song Course app for play-alongs @ 00:25:00; Playing along with original recordings using the A–D–E palette @ 00:03:39; Song selection strategy: practice with songs you love to stay motivated @ 00:01:39; Three Little Birds recommended as a beginner 3-chord song @ 00:46:12,3
pbIqk8tTdbw.youtube,"Understanding Open Minor Chords: E Minor and A Minor, and the One-Note Change from Major","May 15, 2020",,"In this beginner-friendly JustinGuitar lesson, the host explains what minor chords are in relation to major chords, demonstrates open E major and E minor, and shows how minor forms typically differ by a single note (such as G# changing to G). He then walks through A major to A minor, notes the occasional D major/minor consideration, and emphasizes that chord voicings on the guitar often reuse the same three notes with doubling when strummed over six strings. The video underscores the audible difference between major and minor chords, offers ear-training tips for recognizing them, and covers notation conventions (maj vs m) while planning to cover D minor in a later lesson. Practically, the lesson reinforces keeping the first finger movement minimal and prioritizing familiar open shapes (E minor and A minor) to build early fluency in minor chords.",E Major Open Chord; Open E Minor; A Major Open Chord; Open A Minor; D Minor Preview; Major Minor Difference; Triad Doubling; E Major Notes; E Minor Formation; A to A Minor; Six String Voicing; Major Minor Mood; Chord Notation Conventions; Minor Chord Progression,"Open E major chord voicing @ 00:00:20.787; Converting major to minor by lifting the first finger @ 00:00:32.067; Audible contrast between major and minor chords @ 00:00:38.841; Chord note doubling in open voicings @ 00:01:15.781; G# to G flattening for minor (G natural) @ 00:01:49.760; A major to A minor one-note change @ 00:02:22.512; Notation conventions for minor (Em, E minor) @ 00:03:58.745; Future focus: E minor, A minor, and D minor in lessons @ 00:04:16.264",5
q8SHmo1-dac.youtube,"Alternate Picking for Beginners: Angle, In/Out Motion, and Downward Pickslanting (JustinGuitar)","May 25, 2020",,"This JustinGuitar lesson introduces beginner-friendly alternate picking on single strings, focusing on how the pick’s angle and a deliberate in‑toward/outward motion affect efficiency and speed. The host demonstrates how a flat pick tends to catch and how a slight angle (around 20 degrees) lets the pick glide over the string, then emphasizes a practical in‑toward/outward motion (about 45 degrees) to ease string crossings. The video also presents the concept of Downward Pickslanting, credits Troy Grady and his Cracking The Code site, and suggests experimentation with different grips and anchor points (e.g., little finger) while keeping the practice goal simple: just alternate picking on one string to develop feel and control. Aimed at beginners, the lesson blends technique tips with a clear, patient practice plan and points to further resources for faster picking.",Alternate Picking; Downward Pickslanting; Pick Angle Technique; Pick Grip; String Crossing; In Out Picking; 45 Degree Motion; Pick Angle; Flat Pick Angle; Cracking The Code; Troy Grady; Little Finger Anchor; Single String Practice; Practice Planning; Close Up Technique; Snug Pick Hold,Alternate picking @ 00:00:00; Downward Pickslanting @ 00:03:52; Inward/outward picking motion @ 00:02:22; Cracking The Code / Troy Grady reference @ 00:04:01,4
qYx8r0EtGsE.youtube,Beginner Finger Stretch Exercise for Guitar: Four-Finger Fretting and Down-Picking,"May 18, 2020",,"This video presents a beginner-friendly finger-stretching drill for guitar, delivered by JustinGuitar. The instructor emphasizes slow, controlled stretching rather than speed, framing the exercise as a cross-string fretting pattern that develops finger independence, reach, and precision. The core drill starts with the first finger on the 5th fret of the thickest string and adds the 2nd, 3rd, and little finger in sequence, then moves the pattern across to the 5th string and repeats. Alongside the left-hand work, the video introduces an all-down-picks right-hand approach and discusses anchoring the little finger while picking, with guidance on keeping fingers close to the frets and maintaining a palm alignment parallel to the fretboard. The instructor notes common anatomical variations (e.g., 2nd/3rd fingers tending to stay together; 1st/little finger splaying) and stresses a forgiving, patient approach for beginners. A practical practice prescription is given: about two minutes per day for one to two weeks, gradually increasing difficulty by shifting closer to the nut as comfort grows. The lesson also covers left-handed demonstrations, addressing common early struggles, and ends with encouragement and a reminder that progress comes with consistent, mindful practice across weeks.",Guitar Finger Stretch; Fifth Fret Stretch; Sequential Finger Fretting; Sequential Fretting; Little Finger Near Fret; Finger Pairing; Hand Anatomy; Finger Curving; Palm Parallel Position; Five Fret Finger Walk; String Progression; Down Picking; Little Finger Anchoring; Resting Acoustic Rest Position; Slow Stretch Listening; Warmup Injury Prevention; Left Handed Demo; Daily Stretch Routine; Nutward Stretch; Finger Flexibility Expectations; Finger Independence Practice; Hand Shape Adaptation,Four-finger fretting progression starting at the 5th fret on the thickest string @ 00:02:01; All-down-picking with an anchored little finger while maintaining a relaxed posture @ 00:01:37; Curling fingers and keeping palm roughly parallel to the fretboard while fretting @ 00:04:13; Two-minute daily practice prescription with progressive starting points and future stretch goals @ 00:05:03,7
qckkf38Xk2Y.youtube,JustinGuitar Lesson 3 Practice Routine – 20-Minute Structured Practice Focus (A minor / E minor),"May 18, 2020",,"This lesson guides a beginner through a compact 20-minute practice routine centered on the A minor and E minor chords. It starts with chord-perfect practice for clean voicings, then progresses through a sequence of one-minute chord-change drills (A minor to E, E minor to D, and A minor to E minor), followed by a focused anchor-finger drill. A 2-minute strumming segment emphasizes a relaxed arm and steady pick technique, then a 2-minute riff practice on Seven Nation Army targets muting and string awareness. The session concludes with 10 minutes of song practice using the two-chord progression, offering song choices (Sing, Moves Like Jagger, I Belong To You) and guidance on pacing, chord-change speed targets, and the optional use of the Beginner Song Course app to build timing and confidence.",Chord Practice; A Minor Practice; E Minor Guitar Chord; A Minor to E Shift; E Minor to D Drill; A Minor to E Minor; Anchor Finger Practice; A D E Maintenance; Chord-change pacing; Anchor Finger Technique; DDDU D Pattern; Relaxed Pick Grip; Pick Thickness Choices; Relaxed Strumming Consistency; Seven Nation Army Riff; Am Em Song Practice; Song Practice List; Timing Practice App; Chord Progression Pacing; Song Practice Timing,"Chord Perfect Practice (A minor and E minor) @ 00:00:23.361; A Minor to E Shift Drill (move whole chord shape) @ 00:01:00.159; E Minor to D (No Anchors) @ 00:01:29.390; Anchor Finger Practice (A, D, E) @ 00:01:59.170; Relaxed Strumming Pattern and Pick Handling @ 00:02:16.828; Seven Nation Army riff practice (5th string emphasis, muting) @ 00:02:59.170; Song-based chord-change practice (30 changes/min goal) @ 00:03:37.811; Beginner Song Course App for timing @ 00:05:31.552",6
sNa44EmrsDc.youtube,Using a Metronome for Consistent Guitar Timing: 80 BPM Start and Down-Strum Practice,"May 18, 2020",,"This JustinGuitar tutorial demystifies the metronome and demonstrates its value for beginner guitarists. It defines what a metronome is, explains BPM (beats per minute), and contrasts wind-up analog devices with digital options and mobile apps. The video highlights using an app-based metronome (specifically the Justin Guitar Time Trainer Metronome) and sets 80 BPM as a practical starting tempo. Viewers are guided to align a simple down-strum with the beat, optionally tapping a foot to the tempo, and to avoid rushing or anticipating the click. The instructor emphasizes that timing is a core musical skill that improves with steady metronome practice, including its application to various strumming patterns. A portion of the lesson invites learners to experiment with metronome practice beyond the first weeks and to use the Justin Guitar app as a convenient practice tool.",Metronome Basics; Metronome BPM; Wind-Up Metronome; Digital Metronomes; Metronome Apps; Time Trainer Metronome; Down Strum on Beat; Foot tapping to tempo; Timing vs Rhythm; Timing Discipline; Metronome Strumming; 80 BPM Start; On-Beat Accuracy; Tempo Perception; Practice Routines,Align down-strum with metronome beat at 80 BPM @ 00:01:56; Tap foot in time with metronome for tempo coordination @ 00:02:02; Maintain on-beat accuracy by avoiding rushing or anticipation @ 00:02:24; Practice with metronome to improve long-term timing across rhythm and strumming patterns @ 00:03:29,6
sZd3s_ukR00.youtube,"Module 4: D minor, finger stretches, and strumming refinements","May 18, 2020",,"In this JustinGuitar module (Lesson 4), the instructor introduces a new D minor chord, presents a finger-stretching exercise to aid chord reach, and delves into strumming technique—including how to miss a down strum and how to stay in time with a common strumming pattern. He also covers practical setup adjustments such as keeping fingernails short and choosing the right pick for different tasks, with specific references to tortex (orange) picks, nylon thin picks, and thicknesses around 0.46–0.60 mm. The segment concludes by signaling that the finger-stretching exercise will be revisited in the next lesson.",D Minor Chord; Finger Stretching Exercise; Down Strum Miss; Common Strumming Pattern; Fingernail Length Guide; Fingernail Interference; Tortex Nylon Picks; Pick Gauge Comparison; Thin Picks; Moderate Pick Choice; Strumming in Time; Finger Stretch Next Step,"Introduction of D minor chord @ 00:00:15; Finger-stretching exercise for reach @ 00:00:20; Strumming alignment and missing a down strum @ 00:00:31; Nail length maintenance to avoid fretboard interference @ 00:00:46; Pick selection for practice vs strumming (Tortex, nylon, thickness) @ 00:01:33; Use of very thin picks for strumming to improve forgiveness and timing @ 00:02:54; Avoiding pick digging into strings for precision strumming @ 00:03:11; Transition to the finger-stretching exercise in the next lesson @ 00:03:19",3
uBZsLmmOz9I.youtube,JustinGuitar Lesson 1 Practice Routine — 20-Minute Daily Plan,"May 11, 2020",,"This video outlines JustinGuitar’s Lesson 1 practice routine for beginners, prescribing a 20-minute daily practice window with a recommended four sessions per week (daily if possible). It emphasizes focused chord work using a “Chord Perfect Practice” method on the D and A chords, followed by an Anchor Finger drill to position fingers lightly and accurately. The routine includes brief One Minute Changes drills (A to D) with progress logging, then a 10-minute block dedicated to song practice aimed at building repertoire. The session stresses using the practice assistant or related apps to time and log practice, encourages playing songs rather than scales for motivation, and offers scheduling tips to promote regular daily practice.",Daily Practice Routine; Weekly Practice Frequency; D Chord Practice; A Chord Practice; Three Minute Drills; Light Touch Anchoring; Anchor Finger Motion; Practice Drill Structure; A to D Changes; Change Logging; Ten Minute Song Practice; Song Over Scales; Song Options Overview; Singing While Playing; Offline Song Practice; Practice Consistency; Daily Scheduling Tips,Chord Perfect Practice (D then A) @ 00:00:45; Anchor Finger Work (soft touch & anchor positioning) @ 00:01:28; One Minute Changes with Logging @ 00:02:02; 10-Minute Song Practice @ 00:02:39; Regular Scheduling & Progress Logging @ 00:04:09,4
uUN8W6UK6IY.youtube,"Lesson 7: Air Changes, Consolidation & Grade 1 Review","May 25, 2020",,"This short module serves as the final consolidation lesson for JustinGuitar's Grade 1 (White Grade). The host outlines a recap of the eight core chord shapes, revisits chord-change strategies, and introduces the Air Changes technique to speed up transitions. He also notes the value of hitting open strings between chord changes and frames practice as a personalized, adaptive routine. In addition to core technique, the video introduces optional extras—ear training and music theory—and emphasizes self-assessment to customize practice toward passing Grade 1 and progressing to Grade 2. The content is framed as a structured coaching moment: consolidate fundamentals, rehearse efficient changes, and set up a practical plan for ongoing improvement.",Core Chord Shapes; Chord Pacing Structure; Chord Change Drills; Air Change Technique; Open String Changes; Open String Change Timing; Grade 1 Review; Ear Training Intro; Music Theory Intro; General Practice Routine; Self Assessment Practice; Grade 2 Progression,Air Changes @ 00:29:51; Open-string hits between chord changes @ 00:36:53; Standardized general practice routine @ 00:53:57; Self-assessment & adaptive practice @ 00:58:59; Grade progression planning (Grade 1 to Grade 2) @ 01:08:28,3
wZ15h9ryY5E.youtube,"JustinGuitar Lesson 4 Practice Routine: Finger Warm-ups, D Minor Focus, Strumming, Riff, and Song Work","May 19, 2020",,"This short JustinGuitar lesson (Lesson 4) lays out a compact 20-minute practice routine, wrapped into a 6-minute video. It begins with a 2-minute finger-stretch warm-up, followed by 1 minute of focused D minor chord work, then two quick chord-change drills (focusing on the two most difficult transitions, often Dm→Am and a second challenging change such as Dm→E). The routine continues with 2 minutes dedicated to a specific strumming pattern (muted fingers, metronome recommended), then a 2-minute riff exercise featuring Sunshine of Your Love. The bulk of the session is 10 minutes of song work, where students select familiar tunes, memorize the core chords (A, D, E, Am, Dm, Em), and aim to keep a steady strumming pattern while moving through a song. The instructor emphasizes metronome use for rhythm, gradual progression toward faster chord changes (around 30 changes per minute for the D minor family), and the importance of keeping practice enjoyable and progressing to the next lesson when current work becomes unengaging. The video also references left-handed practice content and additional metronome tools on the site.",Finger Stretching; Warmup Pacing; D Minor Practice; Toughest Chord Changes; Dm to Am Drill; Dm to E Drill; Two Change Drills; DDUUDDUDDU Pattern; Muted Strumming Technique; Metronome Recommendations; Sunshine of Your Love Riff; Riff Learning Mindset; Song Repertoire Choices; Open Chord Memorization; Old Faithful Integration; Readiness Motivation; Left Handed Note,"Finger stretch warm-up @ 00:00:06; D minor chord practice @ 00:00:24; Chord-change drills (Dm→Am, Dm→E) @ 00:01:16; Strumming pattern practice (Down Down Up Up Down Down Down Up Up Down) @ 00:01:43; Riff practice: Sunshine of Your Love @ 00:02:18; Song work guidance and repertoire selection @ 00:02:41; Chord memorization (A, D, E, Am, Dm, Em) @ 00:03:19; Old Faithful strumming pattern practice @ 00:03:35; Readiness to move on and motivation @ 00:05:03",8
yBxyxZx9oiQ.youtube,"Lesson 6 Practice Schedule: 20-Minute Guitar Routine with Alternate Picking, G-C-D Chords, and 6/8 Strumming","May 27, 2020",,"This video presents a concise 20-minute weekly practice schedule for JustinGuitar Lesson 6, focusing on finger flexibility, picking technique, chord accuracy, common chord changes, and rhythm in a 6/8 feel. The routine begins with a 1-minute finger stretch, includes a 1-minute single-string alternate-picking drill with attention to pick angle and in/out motion, then dedicates time to a G major chord perfect-practice exercise (arpeggiate the chord and finish with a strum). It adds 3 one-minute chord-change drills (G→C, G→D, C→D), followed by 2 minutes of strumming in 6/8 with a metronome. The session concludes with 10 minutes of song work, recommending 1–2 (ideally 2) songs that use G or fit 6/8 timing, and notes that a left-handed practice variant may extend the time. The instructor emphasizes tailoring the routine to the student’s weakest chords and personal pace, and offers practical notes on rhythm, timing, and left-hand practice.",Finger Stretch Warmup; Alternate Picking; Single String Picking; Open Strings; Muted String Control; Pick Angle Technique; In Out Motion; G Chord Practice; Arpeggiation Practice; Note-by-Note Picking; End of Exercise Strum; C Chord Practice; D Chord; G to C Change; G to D Change; C to D Change; One Minute Drills; 6/8 Strumming; Metronome Practice; 6/8 Downstroke Strums; 6/8 Strumming Patterns; 6/8 Counting Pattern; Song Work; G Chord Songs; 6/8 Songs; Left Handed Practice,"Alternate picking on a single string with open and muted strings; attention to pick angle and in/out motion @ 00:00:22; G chord perfect practice: arpeggiate the chord then perform a full strum @ 00:00:55; Three 1-minute chord-change drills (G→C, G→D, C→D) for common transitions @ 00:01:49; 6/8 strumming with metronome and rhythmic accents @ 00:02:23; Song-work planning and pacing for multiple songs in a practice block @ 00:02:56",6
zfBkJggF9aU.youtube,Module 2: Rhythm & Chord Change Essentials + Your First Riff — E/A/D chords and the Peter Gunn riff (JustinGuitar),"May 11, 2020",,"In this beginner-focused module, JustinGuitar guides new players through the emotional and physical realities of starting guitar while laying a practical foundation: managing fingertip soreness, adopting a forgiving mindset, and setting realistic practice goals. The lesson then pivots to core chords—E, A, and D—and emphasizes how many songs can be played with those three shapes. The instructor previews technique fundamentals (finger placement, thumb behind the neck, strumming mechanics, and rhythm via foot tapping) and introduces a first riff: the Peter Gunn theme (with Blues Brothers as a familiar reference). The video ends by pointing toward expanding repertoire with additional songs and further practice.",Beginner Fingertip Soreness; Normal Finger Pain Timeline; Light Pressure Technique; Left-handed Left Handed Note; Beginner Patience; Progress Expectations; Practice Session Pacing; E A D Chords; E A D Repertoire; E A D Transitions; Fretboard Placement Basics; Thumb position behind the neck; Rhythm Arm Movement; Tapping the foot anchor rhythm; Peter Gunn Theme; Peter Gunn Riff; Repertoire Expansion,"Core beginner chords: E, A, D and transitions @ 00:02:01; Thumb placement behind the neck @ 00:02:18; Strumming mechanics and arm movement for rhythm @ 00:02:31; Foot tapping as a rhythm anchor @ 00:02:23; Riff practice: Peter Gunn theme (intro to first riff) @ 00:02:36",3
