video,title,date,location,summary,topics,featured_techniques,section_count
iP7KXv2ab-o.youtube,How to Change a Toilet Seat,"August 20, 2014",,"This Old House’s quick-guide demonstrates how to replace a toilet seat, covering seat sizing (round-front vs. elongated), accessing and removing top bolts with proper tools, and handling common hardware issues. It contrasts plastic fasteners with older brass hardware, explains why space constraints matter, and offers practical techniques such as using a basin wrench for tight spaces, a deep socket for corrosion, penetrant oil, and careful cutting with a hacksaw while protecting the porcelain with a putty knife.",Toilet Seat Sizing; Toilet Seat Shapes; Toilet Seat Measurement; Top Bolt Access; Cover Removal; Top Bolt Installation; Wing Nut Behavior; Plastic Brass Fasteners; Screwdriver Size Check; Proper Screwdriver Use; Counterclockwise Loosening; Compact Basin Wrench; Tight Space Wrench Options; Hinge Bolt Replacement; Corroded Bottom Nut; Deep Socket Use; Penetrating Oil; Bolt Cutting; Mini Hacksaw Holder; Porcelain Cutting Protection; Putty Knife Shield,"Expose top bolt and remove wing-nut with proper screwdriver @ 00:00:33; Loosen plastic wing-nut by turning counterclockwise and manage nut with hand when possible @ 00:00:58; Use basin wrench to reach and hold bottom nut in tight spaces @ 00:01:26; Alternative tight-space tool: adjustable wrench with ratchet or 90-degree orientation @ 00:01:41; Loosen or back off corroded brass bottom nut with a deep socket @ 00:02:00; Penetrating oil to break down corrosion before forcing nuts @ 00:02:12; Cut bolt off with mini hacksaw blade holder, while protecting porcelain @ 00:02:22; Protect porcelain during cutting using a broad knife or putty knife @ 00:02:33",5
iyiGJ-uwmKU.youtube,"Bathroom sink stopper repair: pop-up assembly diagnosis, seal, and reassembly","November 6, 2012",Bathroom sink area (probable),"An experienced craftsman guides viewers through diagnosing a stuck bathroom sink stopper, disassembling the pop-up assembly, removing and replacing a rotted strainer and tailpiece, applying plumber's putty and pipe dope to seal the drain, trimming the tailpiece to fit, and reassembling the linkage with a rod and clip while ensuring correct alignment perpendicular to the back wall, finishing with a functional test of the stopper.",Pop-Up Stopper; Pop-Up Linkage Diagnosis; Pop-Up Assembly; Sink Tailpiece; Pop-Up Strainer; Nut Removal; Strainer Nut Removal; Stopper Putty Ring; Drain Gasket; Pipe Dope; Gasket Alignment; Back Wall Alignment; Tailpiece Trimming; Swiveling Nut Clearance; Compression Nut Tightening; Pop-Up Rod Clip; Stopper Test,Inspecting and diagnosing a stuck pop-up stopper linkage @ 00:00:04; Disassembling a pop-up stopper and strainer assembly and removing the tailpiece @ 00:01:41; Sealing the drain with plumber's putty and gasket; applying pipe dope @ 00:02:14; Cutting tailpiece to length and aligning perpendicular to the back wall @ 00:03:36; Swiveling and tightening the through-wall connection and compression nut @ 00:04:04; Installing rod and clip to secure linkage and ensure smooth operation @ 00:04:49; Testing stopper operation after reassembly @ 00:05:20,3
jHeCP21ik7w.youtube,"Sealants on Threaded Plumbing Connections: Tape, Dope, and Wicking","August 11, 2014",,"This Old House presents a viewer Q&A on sealing threaded plumbing connections. The host contrasts tapered (plumbing) threads with common straight threads, then demonstrates several sealing options: teflon tape (PTFE tape) application, non-hardening pipe thread sealant (pipe dope), and the wick method for older work. The discussion covers when to apply each method, how to apply around threads, and situational choices such as using rubber gaskets or relying on a ground joint instead of thread sealants for certain connections like radiators and faucets. The result is a practical guide to selecting and applying sealants or gaskets to achieve a removable, leak-free seal without over-sealing.",Tapered Threads; Straight Threads; Thread Tape Application; Teflon Tape Wrapping; Thread Sealant; Nonhardening Sealant; Old-Work Wicking; Ground Joint; Radiator Valve Union; Faucet Gasket Seal; Straight Thread Sealant; Supply Line Seals; Threaded Joints; Threaded Seal Removal; Thread Seal Methods,Teflon tape winding around threads until the tape seals on itself @ 00:01:12; Applying pipe dope (non-hardening liquid thread sealant) for a removable seal @ 00:01:40; Wicking thread-sealant method for old-work connections @ 00:02:15; Ground joint/seating approach to leak-proof straight-thread connections without sealant @ 00:03:04; Using rubber gasketed fittings (no thread sealant required) on faucet connections @ 00:03:33; Selective use of pipe dope on ground joints near unions (partial sealant strategy) @ 00:02:58,7
jR917D0PpD4.youtube,"Repairing a Damaged Main Shutoff Valve: Gate Valve Failure, Curb Stop, and Pipe-Freezing Methods","April 9, 2018",Basement shutoff area (near water meter),"This Old House presents a practical sequence for addressing a damaged main shutoff valve. When the in-house gate valve spins and won’t move, the host explains how these valves operate and why wear at the valve stem can render them unusable. With access to the town curb stop often required, the segment then discusses external shutoff options and the rationale for isolating the line when internal valves fail. To perform a valve replacement without risking water damage, the video demonstrates two pipe-freezing approaches (a CO2 canister method and a refrigeration-based freezing tool) to hard-freeze a short section of pipe, allowing the old valve to be cut out and a new valve installed. The replacement highlighted is a ball valve (full-port stainless steel) with a solderless connection to speed installation and guard against backflow while the work is completed. The overall lesson blends problem diagnosis, municipal shutoff basics, and rapid, fire-safe valve replacement techniques suitable for both residential and larger-scale plumbing scenarios.",Gate Valve; Main Shutoff Repair; Valve Stem Wear; Main Shutoff Location; Water Main; Curb Stop; Municipal Shutoff; CO2 Pipe Freezing; CO2 Canister; Pipe Freezing Tool; Pipe Freezing Clamp; Valve Replacement; Ball Valve; Full-Port Valve; Solderless Connection; Backflow Risk; Water Isolation,CO2 pipe freezing to isolate a live water line @ 00:01:31; Refrigeration-clamp pipe freezing for rapid isolation @ 00:02:00; Replacing a damaged gate valve with a ball valve (full-port stainless steel) @ 00:02:12; Solderless/compression connection as a fast valve install @ 00:02:34; Diagnosing gate valve failure due to stem wear (electrolysis wear) @ 00:00:37,4
jvAvD7ZdQOo.youtube,"How to Install a Kitchen Sink: Basket Strainer, Disposer, and PVC Drain Assembly","August 27, 2013",,"This Old House presents a concise, hands-on kitchen-sink installation workflow focused on common residential practices: disconnecting existing water and waste lines, pre-assembling components in a tight cabinet space, installing a basket strainer with plumber’s putty, assembling and securing a garbage disposer with flange and snap-ring hardware, seating and aligning the sink, making electrical connections for the disposer, attaching faucet lines with a basin wrench, dry-fitting and gluing PVC drain piping, and finally restoring water to test the installation.",Water Supply Disconnect; Waste Line Disconnect; Sink Removal; Tight Space Pre Assembly; Basket Strainer Installation; Strainer Seal Putty; Disposer Flange Assembly; Disposer Flange Sealing; Basket Strainer Rings; Disposer Screw Tightening; Sink Seating; Sink Level Check; Disposer Wire Nut; Faucet Connections; Basin Wrench Fittings; PVC Drain Dry Fit; PVC Drain Gluing; Sink Water Restoration,Basket strainer installation with plumbers putty @ 00:26; Garbage disposer flange assembly with batting rings and snap ring @ 00:50; Sink placement and alignment in cabinet opening @ 01:39; Using a basin wrench for faucet connections @ 02:12; Dry-fitting and gluing PVC drain lines @ 02:29,8
l7FWGTeYGXE.youtube,"Drinking Water from Thin Air: Solar-Dew Point Water Harvesting (Ask This Old House, Future House)","December 31, 2017","Phoenix, Arizona, USA (probable demonstration site)","This Old House’s Future House episode documents a Phoenix-based off-grid system that extracts drinking water from humid air using solar energy. The presenters explain dew-point concepts, the integration of a sponge-like material inside a dedicated panel, and how a combined solar photovoltaic and solar thermal setup raises the air’s dew point to condense water. The installation hub distributes water from an 8.5 gallon reservoir through a three-eighths inch line to the house (including a refrigerator), powered entirely by solar energy with a microprocessor-controlled system. A mineral block is added to improve taste, and the video discusses practical applications, approximate cost (a few thousand dollars), and yield (a few gallons per day), highlighting scenarios—from arid locales to developing regions—where self-contained, infrastructure-free water could be transformative. The segment culminates with notes on deployment in six countries and the potential for broader adoption as technology matures.",Dew Point; Air Moisture Condensation; Sponge Material; Solar PV Power; Solar Thermal Heating; Microprocessor Optimization; Roof Mounted Framing; Atmospheric Water Harvesting; Water Harvesting Tank; Water Line; Mineral Taste Block; Off Grid Water Generation; Water Yield Estimate; Arid Region Applications; International Deployment,Dew-point elevation inside moisture-absorbing panels using heated air from solar thermal panel @ 00:46:00; Integrated solar PV and solar thermal power for a self-contained condensation system @ 00:40:00; Hub-and-spoke water distribution architecture (two units feeding house) @ 02:56:00; Mineral block addition to drinking water for taste enhancement @ 04:18:00; On-roof mounting with redwood framing and base plate @ 03:12:00; Off-grid water generation with no utility power connection @ 02:27:00,7
lb0UgFisz1E.youtube,"Whole-House Ductless Heat Pump Installation: Inverter Tech, Zoning, and Attic Integration","August 17, 2018",,"This Old House demonstrates installing a ductless heat-pump system to heat and cool a home, explaining how ductless indoor units paired with a single outdoor condenser provide multi-zone comfort. The video covers how ductless systems transfer heat via a refrigerant loop, inverter technology for high efficiency in cold weather, the option to use a ducted ductless air handler, and the planning steps that precede installation (including a heat-load calculation). It also shows practical installation details such as mounting air handlers, running refrigerant line sets and condensate drains, creating four zones with individual thermostats, and elevating the outdoor unit above the snow line to ensure winter operation. A visualization using an infrared camera illustrates heat distribution in a historic electric radiant ceiling setup, framing the motivation for modern, efficient alternatives.",Ductless Heat Pump; Ductless Wall Unit; Outdoor Condenser; Refrigerant Line Sets; Branch Box; Ducted Air Handler; Air Handler; Whole-House Zoning; Wireless Thermostat Control; Inverter Technology; Heat Load Calculation; Supply and Return Ducts; Condensate Drain Coil; Quad Zoning Control; Outdoor Unit Snow Line; Infrared Heat Visualization; Heating Ductless Heat Pump; Efficient Heating Cooling,Infrared heat visualization to reveal radiant heat in ceiling cables @ 00:00:46; Inverter-based heat pump enabling efficient heating/cooling in cold weather @ 00:02:38; Ducted ductless air handler with quadrant zoning plan @ 00:04:16; Single outdoor condenser serving multiple indoor units with snow-line clearance @ 00:03:18; Wireless programmable thermostats for multi-zone control @ 00:06:02,5
mKLot_EgcJw.youtube,Vent a Clothes Dryer: Redirecting a Long Interior Duct to a Short Exterior Run,"January 27, 2019",Basement interior (under the dryer),"This Old House staff assess a dryer vent that runs a long, convoluted path through the basement and out through an exterior wall. They identify lint buildup risks from the maze of ducting and favor rerouting the vent to exit directly outside along the shortest possible path. The process covers drilling a through-wall hole in vinyl siding, installing a 4-inch galvanized elbow and duct, sealing joints with foil tape, and removing the old basement ductwork. The segment also notes the dryer’s lint filter location for ongoing maintenance and demonstrates finishing steps to ensure the new vent path reduces lint accumulation and improves venting efficiency.",Dryer Vent Cleaning; Vent Blockage Diagnosis; Long Duct Issues; Lint Trap Elbow; Shortest Path Venting; Exterior Vent Routing; Through Wall Vent; Vinyl Siding Drilling; Reverse Drilling Technique; Dryer Vent Hole Saw; Galvanized Elbow; Duct Length Measurement; Foil Tape; Vent Louver Termination; Vent Critter Cover; Basement Duct Removal; Dryer Lint Filter,Reverse drilling to start a hole in vinyl siding without chipping @ 00:03:41; Cutting through vinyl siding with a hole saw (4-1/8 inch) @ 00:03:46; Exterior vent termination with directional louvers and optional critter cover @ 00:04:42; Measuring and fitting galvanized duct to connect to an elbow @ 00:05:01; Sealing duct joints with foil tape (not duct tape) @ 00:05:27; Removing existing basement duct maze to simplify the vent path @ 00:06:25; Locating and inspecting the dryer lint filter for maintenance @ 00:06:58,4
nVdrZoiT98M.youtube,Hard Water Testing and Ion-Exchange Softening Demonstration (This Old House),"August 3, 2014",Bathroom,"The video introduces hard water symptoms in a house that relies on a town well, documents a hardness reading of 150 mg/L, and demonstrates a portable ion-exchange water softener. It explains the resin bead mechanism and sodium exchange, then compares hard and softened water with a soap test. The latter part outlines the recommended treatment train order (sediment filter first, then the water softener) and describes the salt-brine tank, regeneration, and basic maintenance (refilling salt) along with service contracts.",Hard Water Testing; Hard Water Threshold; Hardness Measurement; Water Hardness; Soap Test Demo; Ion Exchange Softening; Ion Exchange Beads; Sodium Exchange; Softened Water Traits; Sediment Filter Stage; Spun Cartridge Filter; Filtration Sequence; Softener Resin Tank; Brine Tank; Ion Exchange Regeneration; Electronic Control Board; Town Water Adaptation; Salt Refill Maintenance; Softener Service Contracts,Ion-exchange water softening (beads/resin) @ 00:01:26; Sodium exchange mechanism in resin beads @ 00:01:50; Soap test to compare hard vs softened water @ 00:02:30; Sediment filter first in home water treatment train @ 00:02:56; Salt brine tank and automatic regeneration concept @ 00:03:45; Maintenance practice: refilling salt and service contracts @ 00:04:00,4
nVom-6VROxo.youtube,"Soldering Copper Pipe for Beginners: Flux, Torch, and Finishing","May 18, 2018",,"This beginner-focused lesson from This Old House guides a first-time solderer through assembling a 3/4-inch copper pipe joint. The instructor demonstrates marking and cutting a 6-inch piece, securing it in a pipe cutter, and verifying alignment with a Sharpie. The tutorial then covers cleaning the cut ends with an emery cloth and a fitting brush, applying flux to the pipe exterior and inside the fittings, and inserting the tube fully into the fittings. After clamping the assembly, the teacher directs safety practices (safety glasses) and demonstrates heat application with a torch, waiting for flux to bubble, and applying solder to both sides so the solder wicks toward the joint. The process concludes with removing heat, cleaning the joint, and wiping away flux for a clean, leak-free connection, followed by closing remarks and a prompt to explore more videos.",Copper Pipe; Copper Supply Pipe; Pipe Cutter; Sharpie Cut Marking; Thumbscrew Tightening; Emery Cloth Deburring; Fitting Cleaning Brush; Flux Application; Fitting Cleaning; Copper Fluxing; Pipe Insertion Technique; Joint Clamping; Safety Glasses; Torch Heating; Flux Bubbling; Solder Application; Solder Wicking; Wipe and Finish; Joint Inspection; Leak Prevention,Cutting a 3/4 inch copper pipe with a hand pipe cutter @ 00:00:16; Marking the cut and aligning with a Sharpie @ 00:00:16; Snugging the cutter and performing the first revolution @ 00:00:41; Deburring and shining the cut end with emery cloth @ 00:01:25; Cleaning the inside of fittings with a fitting brush @ 01:41; Flux application on pipe exterior and inside fittings @ 00:02:34; Inserting pipe into fittings and bottoming @ 00:02:51; Torch heating and applying solder with flux bubbling @ 00:03:31; Solder wicking and draw to joint @ 00:04:58; Wiping and finishing the joint after soldering @ 00:05:14; Wearing safety glasses during soldering @ 00:03:26; Clamping the joint to stabilize during work @ 00:03:19,5
ntJNuEv5Mw0.youtube,Installing an Industrial Kitchen Faucet: Replacing an Old Faucet with a Benchmarked Industrial-Style Fixture,"September 3, 2018",Under kitchen sink (probable),"This Old House guides viewers through removing an older, leaky faucet and replacing it with a single-hole industrial-style faucet designed for a multi-hole sink. The episode covers initial assessment and style rationale, shutting off water supply, using a basin wrench to loosen hard-to-reach nuts, removing the old faucet, choosing a deck plate to cover extra faucet holes, routing and connecting supply lines through a tight shank, mounting the new faucet with rubber washer, metal gasket, and a mounting yoke, orienting the handle, and finally restoring water flow to test the fixture and demonstrate the spray modes.",Basin Wrench; Faucet Removal; Deck Plate Cover; Single-Hole Faucet; Soap Dispenser Integration; water shut-off valves; Hot Cold Supply Lines; Through Shank Routing; Threading Fittings; Rubber Washer; Metal Gasket; Mounting Yoke; Underside Mounting Screws; screwdriver tightening; Sink Deck Compression; Faucet Handle Orientation; Post-Install Water Test; Spray Mode Switching; Basin Wrench Technique; Faucet Leak Diagnosis,"Basin wrench used to loosen faucet nut in tight space @ 00:01:12; Deck plate to cover extra faucet holes on a multi-hole sink @ 00:01:58; Fish/guide supply lines through tight shank and align threads @ 00:02:26; Ensure straight threading to avoid cross-threading when connecting supply lines @ 00:02:37; Assemble rubber washer, metal gasket, and mounting yoke under sink; secure with screws @ 00:03:18; Adjust faucet orientation and handle alignment before final tightening @ 00:03:53; Test water flow and demonstrate spray modes (stream vs shower) after install @ 00:04:27; Lefty-loosey/righty-tighty principle referenced during removal/installation @ 00:01:23; Use of a deck plate to adapt a single-hole faucet to a multi-hole sink @ 00:01:58; Proper routing and securing of supply lines to avoid kinks/bends @ 00:02:12",9
oyq4gTWVRhA.youtube,Diagnosing and Fixing a Noisy Hydronic Baseboard: Shortening the Return Pipe to Allow Expansion,"December 23, 2018",Basement boiler area,"This Old House guides a homeowner through diagnosing and fixing a noisy hydronic baseboard heating system. The host explains how a closed-loop boiler system circulates 180°F water through copper baseboard fins, with a return line circulating back to the boiler. The team identifies that the noise stems from copper pipe expansion pushing a long return line against an exterior wall and deforming drywall. They isolate a single zone, drain the top-floor baseboard, and shorten the return pipe to allow room for expansion. Using an emery cloth to clean the pipe, a tight-spaces tubing cutter (Imp), flux, and careful reassembly, they realign the return with the supply line, refill the system, and verify that the baseboards operate quietly with no audible noise.",Hydronic Baseboard Heating; Closed Loop Boiler; Boiler Water Temperature; Circulator Pump; Supply Return Piping; Copper Expansion; Thermal Expansion; Hydronic Noise Diagnosis; Heating Zone Isolation; Hydronic Drain Down; Return Pipe Diagnosis; Cutting copper pipe tight spaces; Tubing Cutter; Pipe Preparation; Copper Joint Flux; Hydronic Line Alignment; Hydronic Bleeding; Quiet Operation Check,"Explain the layout and operation of a hydronic baseboard loop (boiler, pump, supply/return) @ 00:00:01; Diagnose expansion-induced noise as a mechanical issue in copper piping @ 02:59:00; Isolate a single heating zone to perform service @ 03:32:00; Shorten a return pipe to accommodate thermal expansion @ 03:16:00; Repair with precise cutting in tight spaces using an Imp tubing cutter @ 04:32:00; Prepare copper joint surfaces with emery cloth before joining @ 04:24:00; Apply flux to pipe and fittings prior to joining @ 04:52:00; Realign return in line with supply to restore expansion allowance @ 05:19:00; Refill and test the system to ensure quiet operation @ 05:15:00",5
p0t6yyKf-4s.youtube,How to Install a Whole-House Water Softener | Ask This Old House (Video Analysis),"January 28, 2016",Probable: New Jersey basement installation site (Pam's home),"The video demonstrates diagnosing hard water, testing its mineral content, and installing a whole-house water softener with an ion-exchange resin system. It explains how resin beads remove magnesium and calcium, how brine regeneration recharges the resin, and how to plumb the unit into the cold-water supply with a drain/air-gap, bypass, and valves. The host also covers layout considerations, connections (3/8 tubing and compression fittings), maintenance (salt checks and annual refills), and the anticipated benefits—cleaner dishes and clothes, and removal of staining—while noting the system’s metered regeneration feature and safety of softened water.",Hard Water Testing; Water Hardness Grains; Hardness Minerals; Ion Exchange Resin; Brine Regeneration; Brine Tank; Softener Control Head; Bypass Valve; Softener Inlet Plumbing; Copper Pipe Soldering; Water Softener Tubing; Compression Fitting; Air Gap Drain; Softener Drain Elbow; Hose Clamps; Water Meter Integration; Softener Salt Maintenance; Metered Regeneration; Softener Benefits; Softened Water Safety,Ion-exchange resin beads attract calcium and magnesium from water (hardness removal) @ 00:01:29; Brine regeneration recharges resin by passing salt solution through it @ 00:01:57; Air-gap drain connection to prevent contamination between potable water and sewage @ 00:03:54; Meter-based regeneration control inside the softener @ 00:04:29; Bypass valve configuration allows service without shutting off main supply @ 00:02:52; Soldering copper pipe and installing 3/8 inch tubing with compression fittings @ 00:03:01,5
pE3gD8P2_r4.youtube,How to Prevent Plumbing Sulfur Smells | Ask This Old House,"October 11, 2015",,"This Old House explains that sulfur odors in household water typically stem from hydrogen sulfide dissolved in groundwater. The discussion covers distinguishing odor sources (hot vs cold water, well water vs municipal supply), treating well water with filtration, and a key heater-maintenance fix: the sacrificial anode rod inside tank-type water heaters. Hydrogen sulfide attacks magnesium anodes, producing the rotten-egg smell, so replacing a magnesium anode with aluminum can dramatically reduce odors. The guidance also notes municipal water is usually treated and should not carry high hydrogen sulfide levels. The video emphasizes routine maintenance (anode replacement about every two years) and consulting a local well contractor for filtration options.”",Hydrogen Sulfide Water; Groundwater Chemistry; Well Water Comparison; Anode Rod; Anode Rods; Hydrogen Sulfide Corrosion; Anode Rod Replacement; Well Water Filtration; Odor Diagnosis; Sewer Gas Odor; Well Contractor Guidance; Municipal Water Treatment; Hydrogen Sulfide Safety; Odor Source Comparison,Diagnose odor source by hot vs cold water exposure and source of supply (well vs municipal) @ 00:01:00; Install or replace filtration at the well to reduce hydrogen sulfide @ 00:01:00; Replace magnesium sacrificial anode with aluminum to reduce H2S odors in tank-type water heaters @ 01:15:00; Inspect and replace sacrificial anode rod on water heater on a regular maintenance interval (approximately every two years) @ 01:50:00; Understanding hydrogen sulfide’s source in groundwater and its gas phase release @ 00:00:35,4
qnLMwkbU1V0.youtube,"How to Replace a Clogged Shower Valve: Cartridge Removal, Orientation, and Testing (This Old House)","November 7, 2015",Basement shut-off (not behind the valve plate),"This Old House walks through diagnosing and replacing a clogged shower valve cartridge in a residential bath. The host explains how a pressure-balancing cartridge manages hot and cold water to prevent scalding, identifies common clog sources (impurities and rust), and demonstrates removing the faceplate, locating and extracting the cartridge with its retainer clip, inspecting for debris, installing a new cartridge with proper orientation (H and C marks) and lubrication on O-rings, and finally testing the shower to confirm hot and cold operation. The video also notes that rust from the building’s water supply can contaminate the cartridge, and emphasizes exercising the piston every 2-3 months to avoid sticking. A brief discussion about shut-off valves behind the plate and the basement shut-off is included, highlighting maintenance considerations for multi-unit buildings.",Shower Valve Cartridge; Mixing Cartridge Anatomy; Pressure piston; Retainer Clip; Cartridge Extraction; Cartridge Inspection; Shower Cartridge Install; O Ring Grease; Cartridge Orientation Marks; Shower Valve Shutoff; Basement Water Shutoff; Service Drain Control; Steel Tank Sediment; Pressure Balance Piston; Hot Cold Pressure Testing,"Identify and diagnose a clogged pressure-balancing cartridge by inspecting the internal cartridge for impurities and rust. @ 00:04:07; Replace a shower valve cartridge with orientation marks (H and C) and lubricate O-rings with waterproof grease before reinstalling. @ 00:02:50; Test the rebuilt valve by validating hot and cold water flow after reassembly to confirm proper operation. @ 00:03:44; Use a retainer clip and careful shielding to prevent water or debris from entering the wall during cartridge removal. @ 00:02:01; Explain and demonstrate the role of the pressure-balancing piston in preventing scalding during pressure fluctuations (e.g., toilet flush). @ 00:00:59",6
qwaaL6cgvX0.youtube,Wrenches that Make Plumbing Easier | Ask This Old House,"June 6, 2018",Under-sink (kitchen) area,"The video surveys practical plumbing wrenches and fittings encountered when making the final faucet connections near fixtures. It foregrounds the basin wrench as the go-to tool for reaching tight nuts under the sink, and it introduces a lighted under-sink tool designed for visibility in those cramped spaces. The host contrasts older brass nuts with newer plastic wing nuts and demonstrates how a homeowner-friendly, multi-tool kit can cover most faucet connections. The segment also notes that three standard sizes handle the vast majority of situations while reminding viewers that pliers may still be needed occasionally, and cautions against over-tightening when plastics are involved.",Basin Wrench; Faucet Nut Tightening; Under Sink Access; Basin Wrench Jaw Geometry; Lighted Sink Tool; Toilet Vanity Connections; Wing Nut Comparison; Homeowner Faucet Hardware; Faucet Connector Kit; Faucet Shank Connections; Wrench Limitations; Faucet Connector Set; Basin Wrench Grip; Scratch-Free Tightening,Basin wrench for tight under-sink faucet nuts @ 00:33:00; Lighting-equipped tool for under-sink visibility @ 01:03:00; Versatile multi-tool for faucet connections (brass/plastic) @ 01:34:00; Three-size connector set covers 95% of common fittings @ 02:41:00; Plastic vs brass fasteners; grip and compatibility considerations @ 01:26:00,5
qylSbf0Szms.youtube,"Ducting an Old House: Hidden Oval Trunk Ducts, Sound Attenuators, and Aesthetic Concealment","June 13, 2025",Kitchen,"This Old House walks through retrofitting HVAC in a 200+ year-old residence with tight spaces and structural constraints. The crew identifies a hidden solution: an oval duct trunk tucked into a pantry to supply a upstairs zone, while ductwork and drains are concealed within walls to preserve historic spaces. They describe sound-attenuation components to quiet the system, a central return strategy, and a plan to finish metals unobtrusively—potentially painting and trimming attenuators to resemble old knot-work. The episode emphasizes a load-driven approach to sizing attenuators and outlets, along with practical tactics for running trunks under joists, hiding drains, and concealing mechanicals behind woodwork for a seamless aesthetic in a historic shell.",Hidden Trunk Duct; Hidden Duct Routing; Low Headroom Retrofit; Upstairs Duct Routing; Bathroom Drain Concealment; Hidden Trunk Routing; Cloth Core Attenuators; Return Duct Options; Duct Takeoffs Interlocks; Duct Tape Sealing; Duct Load Design; Duct Concealment Finishes; Sound Attenuator Concealment; Historic Retrofit Sequencing,Hidden oval trunk duct in pantry (supply) @ 00:00:53; Sound attenuators with cloth-core (quiet HVAC) @ 00:01:40; Main trunk takeoffs with interlocks and tape sealing @ 00:02:07; Load-based design guideline: 1 attenuator per 10x12 @ 00:02:26; Aesthetic concealment: trim boards and paint attenuator to resemble knot-work @ 00:02:45,8
rVpbmHl9Mpc.youtube,"Diagnosing Sewer Gas, Vent Blockage, and Sagging Main Drain with Camera Inspection in a 60-Year-Old Home","May 14, 2017",Behind the bathroom → main drain/vent stack area,"This Old House follows a diagnostic workflow for a bathroom that smells like sewer gas and exhibits abnormal water movement when fixtures upstream are used. A camera is run down the vent and then through a disguised main drain to assess the line. Observations reveal water in the drain where it should be dry, a possible house trap (rat trap) under the floor, and a pipe path that unexpectedly angles downward. Using a camera locator, the team pinpoints the location of the camera head and depth, then performs a water-level test to determine whether there is a restriction. The analysis leads to a sagged main drain with an aging cast-iron/lead joint system, suggesting the need to open the floor, replace the main line, remodel the bathroom, and address venting to prevent future sewer-gas issues.",Sewer Smell Diagnosis; Venting System; Toilet Water Level Change; DWV System; Cleanout Access; Main Drain Camera; House Trap Diagnosis; Lead Joint Pipe; Historic Sand Fill; Camera Drain Inspection; Drain Camera Locator; Drain Water Clue; Drain Vent Mockup; Wet Vent Concept; Vent and Drain Layout,Camera inspection of vent and main drain progression @ 00:01:53; Observation of water presence in a drain line as diagnostic clue @ 00:02:03; Use of a drain camera locator to locate camera head and depth @ 00:05:22; PVC mockup to illustrate house trap and venting constraints @ 00:03:50; Toilet flush water-level test to assess obstruction vs. obstruction-free flow @ 00:06:37; Analytical reasoning about sag in old cast-iron joints and sand support @ 00:08:18,7
r_43osKtKr8.youtube,How to Install a Garbage Disposal | This Old House (Step-by-step under-sink installation),"August 27, 2013",Under the sink,"This Old House demonstrates the installation of a garbage disposal, focusing on safety, teardown of the existing setup, gasket preparation, electrical wiring with grounding considerations, and the final mounting of the unit. The presenters verify power is off with a tester, remove the electrical conduit and armor, drop the disposal, disassemble the top coupling, apply a plumber’s putty gasket, and reassemble in reverse order. They then fish wires, connect hot and neutral conductors, secure the unit to the sink with a locking ring, and complete the tailpiece/flange assembly, emphasizing correct grounding and vibration-free mounting.",Electrical Safety Shutdown; Tester Verification; Disposal Cover Removal; Armored Cable Grounding; Disposer Teardown; Disposer Bolt Removal; Lock Ring Removal; Plumber's Putty Gasket; Disposal Gasket Seating; Reverse Assembly Order; Under Sink Wiring; HVAC Wiring Colors; Appliance Wiring Connections; Vibration Proof Locking Ring; Disposal Tailpiece Install,"Electrical isolation and verification with a voltage tester @ 00:00:32; Disposer removal using bolts, gasket, and locking ring @ 00:01:01; Sink mounting with plumber's putty gasket @ 00:02:04; Wiring connections and color-code guidance (white-to-white, blue/black hot) @ 00:02:55; Locking ring snugging and vibration prevention @ 00:03:52",5
riDY_Juwqr4.youtube,How to Install a New Kitchen Faucet | Ask This Old House,"May 23, 2018",probable kitchen sink area,"This video walks through upgrading a four-hole kitchen sink setup to a modern single-hole faucet with a deck plate and a soap dispenser. It covers selecting a faucet with an integrated pull-down spray, choosing a deck plate to cover extra holes, and mounting the faucet with a gasket, plumber’s putty, and an underside washer. The guide also covers securing the faucet with screws, weight-adding for the pull-down spray hose, connecting hot and cold water with compression fittings, installing the soap dispenser, verifying new shutoffs, and testing water and soap output before wrapping up.",Four-Hole Sink Setup; Old Faucet Layout; Pull-Down Kitchen Faucet; Three Hole Deck Plate; Soap Dispenser Hole; Faucet Mounting Posts; Faucet Mounting Order; Faucet Gasket Placement; Deck Plate Clearance; Leak-Prevention Putty; Plumber's Putty Spread; Gasket Washer Positioning; Faucet Tightening; Pull-Down Hose Weight; Retractable Hose Mechanism; Compression Supply Connections; Soap Dispenser Install; Sink Shutoffs; Faucet Soap Dispenser Test,Integrated pull-down spray faucet design (single-hole) @ 00:00:24; Deck plate to cover three sink holes @ 00:00:33; Gasket placement and mounting sequence @ 00:01:03; Under-sink washer and screws to secure faucet @ 00:01:41; Plumber's putty applied to base for seal @ 00:01:27; Weight on spray hose to ensure retraction @ 00:02:49; Compression fittings for hot and cold water @ 00:03:02; Soap dispenser installation in remaining hole @ 00:03:11; Functional test of faucet and soap dispenser @ 00:03:21,6
